time,velocity
0.0,0.1590779902708372
0.09999999999990905,0.1842407808299713
0.20000000000004547,0.2002038459222118
0.29999999999972715,0.1828365653992565
0.3999999999996362,0.1475970054027718
0.49999999999954525,0.1261186115905993
0.5999999999994543,0.1151579475182101
0.6999999999993634,0.11799807354006
0.799999999999045,0.1335965317013984
0.8999999999991815,0.1549015684944399
0.9999999999990905,0.1302795971838709
1.0999999999989996,0.1316778533586133
1.1999999999989086,0.1831396939686429
1.2999999999988177,0.245025268019786
1.3999999999987267,0.2079303769088953
1.4999999999986358,0.1867241306749028
1.5999999999985448,0.2001163165223189
1.6999999999982265,0.2071975846569471
1.799999999998363,0.1987271517516765
1.899999999998272,0.196945503131126
1.999999999998181,0.1971519281599269
2.09999999999809,0.1891251481996032
2.199999999997999,0.1878237978783268
2.299999999997908,0.1955442287794853
2.3999999999980446,0.2163631133334357
2.4999999999977263,0.2408273798998827
2.5999999999976353,0.2451984030944135
2.6999999999975444,0.2322388881967905
2.7999999999974534,0.2113435462549017
2.8999999999973625,0.1925890756324881
2.999999999997044,0.2157186650069687
3.0999999999971806,0.2261317233214327
3.1999999999970896,0.2156879245181772
3.2999999999969987,0.2247458981828336
3.3999999999969077,0.1972724694878439
3.4999999999968168,0.151824409142797
3.599999999996726,0.1237843180861787
3.699999999996635,0.1221436322670212
3.799999999996544,0.1408655292762781
3.8999999999962256,0.1759217567539591
3.999999999996362,0.1778256127352323
4.099999999996271,0.1419349894137809
4.19999999999618,0.1257083044664622
4.299999999996089,0.1296532048951432
4.399999999995998,0.1686773791334814
4.499999999995907,0.2150345008910268
4.599999999996044,0.2204410900132127
4.699999999995725,0.204404348210562
4.799999999995634,0.1903168356708888
4.8999999999955435,0.213736303152372
4.9999999999954525,0.2012297498156721
5.099999999995362,0.1644568806524886
5.199999999995043,0.1810306491663973
5.29999999999518,0.188268241722612
5.399999999995089,0.1320795083800192
5.499999999994998,0.1197990081256419
5.599999999994907,0.1355921390164518
5.699999999994816,0.1593211553041636
5.799999999994725,0.1599905024522122
5.899999999994634,0.1725965387907373
5.999999999994543,0.1919004752580684
6.099999999994225,0.1496892564836099
6.199999999994361,0.1175648912737408
6.29999999999427,0.1155664379814321
6.399999999994179,0.1358851001217116
6.499999999994088,0.1558287729465308
6.599999999993997,0.1887267427754442
6.699999999993906,0.2070605503512523
6.799999999994043,0.1874821480618949
6.8999999999937245,0.1822462784171332
6.9999999999936335,0.2176159937930347
7.099999999993543,0.2066208470803866
7.199999999993452,0.2019108797938429
7.299999999993361,0.2135767591451708
7.399999999993042,0.2297783522026135
7.499999999993179,0.2097090098041876
7.599999999993088,0.2055536805388301
7.699999999992997,0.172984326511225
7.799999999992906,0.1597341143537704
7.899999999992815,0.1696187532223181
7.999999999992724,0.1823058430579408
8.099999999992633,0.1622668864915697
8.199999999992542,0.1566127963624716
8.299999999992224,0.1728084764185727
8.39999999999236,0.2020243963579774
8.49999999999227,0.2044780603435395
8.599999999992178,0.1959088647629972
8.699999999992087,0.2024221409090654
8.799999999991996,0.2134226477457475
8.899999999991905,0.2110842423120869
8.999999999992042,0.1928481791010126
9.099999999991724,0.1753850012431567
9.199999999991633,0.1993072316184357
9.299999999991542,0.2422304144913688
9.39999999999145,0.2234596802314507
9.49999999999136,0.1901171755575389
9.599999999991041,0.1819267172728862
9.699999999991178,0.2144354545938794
9.799999999991087,0.2401040103908945
9.899999999990996,0.1863786443242522
9.999999999990905,0.1639810136057533
10.099999999990814,0.1773211306184113
10.199999999990723,0.2150179377505108
10.299999999990632,0.2188950142912069
10.399999999990541,0.1910676102644978
10.499999999990223,0.2047931660714908
10.59999999999036,0.227649431640493
10.699999999990268,0.203673486785699
10.799999999990177,0.1836965634074337
10.899999999990087,0.1684787029302828
10.999999999989996,0.1431929478115826
11.099999999989905,0.1555030029378566
11.199999999990041,0.2056524831755496
11.299999999989723,0.1918047166732012
11.399999999989632,0.1758131459270611
11.49999999998954,0.1883192906749387
11.59999999998945,0.2055925154798088
11.699999999989359,0.2000190880298875
11.79999999998904,0.1615502063613437
11.899999999989177,0.1541068416156759
11.999999999989086,0.1726403028271298
12.099999999988995,0.1889180291805255
12.199999999988904,0.1694153002139623
12.299999999988813,0.1522286450143262
12.399999999988722,0.1475472761249072
12.499999999988631,0.1577899039272082
12.59999999998854,0.1744662803866725
12.699999999988222,0.1791689823638844
12.799999999988358,0.1768771044856061
12.899999999988268,0.1814965932994811
12.999999999988177,0.2079944083163356
13.099999999988086,0.2067291035341036
13.199999999987995,0.1681349909768625
13.299999999987904,0.1700736366861841
13.39999999998804,0.1579727588499193
13.499999999987722,0.1480922248013635
13.59999999998763,0.1546856550384547
13.69999999998754,0.1750570626428207
13.799999999987449,0.1517190460546573
13.899999999987358,0.1360929364981228
13.99999999998704,0.1538899270745205
14.099999999987176,0.192752590231647
14.199999999987085,0.2115794086901794
14.299999999986994,0.1936420605672209
14.399999999986903,0.175143910208033
14.499999999986812,0.1427752453387078
14.599999999986721,0.1454256452747871
14.69999999998663,0.1532434823608222
14.79999999998654,0.1567149461615264
14.899999999986221,0.1777744594987261
14.999999999986358,0.2097545904338165
15.099999999986267,0.2044170425424126
15.199999999986176,0.1728038323637151
15.299999999986085,0.1467889462616279
15.399999999985994,0.1527719777651859
15.499999999985903,0.1616241542114414
15.59999999998604,0.1551522227833305
15.699999999985721,0.1485345113373723
15.79999999998563,0.177524741017888
15.899999999985539,0.219714828028097
15.999999999985448,0.186907938218147
16.099999999985357,0.1832417987831447
16.19999999998504,0.1960277077024157
16.299999999985175,0.188310762981972
16.399999999985084,0.1886558480575891
16.499999999984993,0.1968245537549159
16.599999999984902,0.1839532129832952
16.69999999998481,0.1929681141820735
16.79999999998472,0.2408160727628474
16.89999999998463,0.2229732801301989
16.99999999998454,0.190025811095887
17.09999999998422,0.2078220526413241
17.199999999984357,0.1817972288427159
17.299999999984266,0.1869492507937691
17.399999999984175,0.2249531403328095
17.499999999984084,0.2414534877371935
17.599999999983993,0.2543368181284041
17.699999999983902,0.2419364614833556
17.79999999998404,0.2325956413188908
17.89999999998372,0.2356188930929146
17.99999999998363,0.2374652403110946
18.099999999983538,0.2346278287619409
18.199999999983447,0.2080964166460624
18.299999999983356,0.1950970871654802
18.399999999983038,0.1988824014827442
18.499999999983174,0.1905290008196677
18.599999999983083,0.1600214721872503
18.699999999982992,0.1535239432587722
18.7999999999829,0.159461138478823
18.89999999998281,0.1962932168494874
18.99999999998272,0.2185496007960393
19.09999999998263,0.2261119667325454
19.199999999982538,0.1966359089408329
19.29999999998222,0.1722078281364835
19.399999999982356,0.1798204228961039
